STAID, SOUID,    DATE,   TN, Q_TN
   274,   921,18941021,   32,    0
   274,   921,18941022,  -11,    0
   274,   921,18941023,   11,    0
   274,   921,18941024,  104,    0
   274,   921,18941025,   93,    0
   274,   921,18941026,  104,    0
   274,   921,18941027,   90,    0
   274,   921,18941028,   76,    0
   274,   921,18941029,   63,    0
   274,   921,18941030,   80,    0
   274,   921,18941031,   92,    0
   274,   921,18941101,  121,    0
   274,   921,18941102,  127,    0
   274,   921,18941103,  124,    0
   274,   921,18941104,   93,    0
   274,   921,18941105,   91,    0
   274,   921,18941106,   32,    0
   274,   921,18941107,   73,    0
   274,   921,18941108,   60,    0
   274,   921,18941109,   59,    0
   274,   921,18941110,   71,    0
   274,   921,18941111,   48,    0
   274,   921,18941112,   44,    0
   274,   921,18941113,   53,    0
   274,   921,18941114,   67,    0
   274,   921,18941115,   55,    0
   274,   921,18941116,   48,    0
   274,   921,18941117,   60,    0
   274,   921,18941118,   62,    0
   274,   921,18941119,   51,    0
   274,   921,18941120,   57,    0
   274,   921,18941121,   31,    0
   274,   921,18941122,   32,    0
   274,   921,18941123,   13,    0
   274,   921,18941124,    8,    0
   274,   921,18941125,   17,    0
   274,   921,18941126,    4,    0
   274,   921,18941127,   40,    0
   274,   921,18941128,   32,    0
   274,   921,18941129,   44,    0
   274,   921,18941130,    1,    0
   274,   921,18941201,  -21,    0
   274,   921,18941202,   -3,    0
   274,   921,18941203,   31,    0
   274,   921,18941204,    1,    0
   274,   921,18941205,   -4,    0
   274,   921,18941206,  -21,    0
   274,   921,18941207,   24,    0
   274,   921,18941208,   24,    0
   274,   921,18941209,  -16,    0
   274,   921,18941210,   55,    0
   274,   921,18941211,   66,    0
   274,   921,18941212,   64,    0
   274,   921,18941213,   60,    0
   274,   921,18941214,   81,    0
   274,   921,18941215,   42,    0
   274,   921,18941216,   43,    0
   274,   921,18941217,   37,    0
   274,   921,18941218,   54,    0
   274,   921,18941219,   40,    0
   274,   921,18941220,   32,    0
   274,   921,18941221,   -6,    0
   274,   921,18941222,   49,    0
   274,   921,18941223,   27,    0
   274,   921,18941224,   61,    0
   274,   921,18941225,   77,    0
   274,   921,18941226,   67,    0
   274,   921,18941227,   11,    0
   274,   921,18941228,   -1,    0
   274,   921,18941229,   26,    0
   274,   921,18941230,   -1,    0
   274,   921,18941231,  -28,    0
   274,   921,18950101,  -25,    0
   274,   921,18950102,  -17,    0
   274,   921,18950103,   -1,    0
   274,   921,18950104,    2,    0
   274,   921,18950105,    5,    0
   274,   921,18950106,  -32,    0
   274,   921,18950107,  -31,    0
   274,   921,18950108,  -17,    0
   274,   921,18950109,  -20,    0
   274,   921,18950110,  -79,    0
   274,   921,18950111, -103,    0
   274,   921,18950112,  -49,    0
   274,   921,18950113,  -28,    0
   274,   921,18950114,   28,    0
   274,   921,18950115,   27,    0
   274,   921,18950116,   45,    0
   274,   921,18950117,   29,    0
   274,   921,18950118,   17,    0
   274,   921,18950119,   23,    0
   274,   921,18950120,   43,    0
   274,   921,18950121,    4,    0
   274,   921,18950122,  -11,    0
   274,   921,18950123,    4,    0
   274,   921,18950124,  -15,    0
   274,   921,18950125,  -25,    0
   274,   921,18950126,  -38,    0
   274,   921,18950127,  -68,    0
   274,   921,18950128,  -51,    0
   274,   921,18950129,  -65,    0
   274,   921,18950130,  -68,    0
   274,   921,18950131,  -49,    0
   274,   921,18950201,  -43,    0
   274,   921,18950202,  -16,    0
   274,   921,18950203,  -72,    0
   274,   921,18950204,  -32,    0
   274,   921,18950205,  -76,    0
   274,   921,18950206, -116,    0
   274,   921,18950207, -126,    0
   274,   921,18950208, -136,    0
   274,   921,18950209, -124,    0
   274,   921,18950210,  -82,    0
   274,   921,18950211,  -61,    0
   274,   921,18950212,  -98,    0
   274,   921,18950213, -106,    0
   274,   921,18950214,  -75,    0
   274,   921,18950215,  -67,    0
   274,   921,18950216,  -38,    0
   274,   921,18950217,  -79,    0
   274,   921,18950218,  -70,    0
   274,   921,18950219,  -17,    0
   274,   921,18950220,  -32,    0
   274,   921,18950221,  -14,    0
   274,   921,18950222,   18,    0
   274,   921,18950223,    8,    0
   274,   921,18950224,    6,    0
   274,   921,18950225,    7,    0
   274,   921,18950226,  -24,    0
   274,   921,18950227,   -1,    0
   274,   921,18950228,  -22,    0
   274,   921,18950301,   30,    0
   274,   921,18950302,   -3,    0
   274,   921,18950303,  -40,    0
   274,   921,18950304,  -48,    0
   274,   921,18950305,   -9,    0
   274,   921,18950306,    7,    0
   274,   921,18950307,   13,    0
   274,   921,18950308,   12,    0
   274,   921,18950309,   36,    0
   274,   921,18950310,   36,    0
   274,   921,18950311,   -3,    0
   274,   921,18950312,  -15,    0
   274,   921,18950313,    9,    0
   274,   921,18950314,  -22,    0
   274,   921,18950315,   39,    0
   274,   921,18950316,   38,    0
   274,   921,18950317,  -12,    0
   274,   921,18950318,   -4,    0
   274,   921,18950319,   17,    0
   274,   921,18950320,   72,    0
   274,   921,18950321,   69,    0
   274,   921,18950322,   29,    0
   274,   921,18950323,   52,    0
   274,   921,18950324,   69,    0
   274,   921,18950325,   29,    0
   274,   921,18950326,   39,    0
   274,   921,18950327,   28,    0
   274,   921,18950328,   55,    0
   274,   921,18950329,   33,    0
   274,   921,18950330,   23,    0
   274,   921,18950331,   34,    0
   274,   921,18950401,  -16,    0
   274,   921,18950402,   32,    0
   274,   921,18950403,   33,    0
   274,   921,18950404,   23,    0
   274,   921,18950405,    7,    0
   274,   921,18950406,   39,    0
   274,   921,18950407,   51,    0
   274,   921,18950408,   24,    0
   274,   921,18950409,   91,    0
   274,   921,18950410,   83,    0
   274,   921,18950411,   24,    0
   274,   921,18950412,   33,    0
   274,   921,18950413,    4,    0
   274,   921,18950414,    0,    0
   274,   921,18950415,    1,    0
   274,   921,18950416,   35,    0
   274,   921,18950417,   49,    0
   274,   921,18950418,   95,    0
   274,   921,18950419,   68,    0
   274,   921,18950420,   90,    0
   274,   921,18950421,   99,    0
   274,   921,18950422,   95,    0
   274,   921,18950423,  106,    0
   274,   921,18950424,   62,    0
   274,   921,18950425,   69,    0
   274,   921,18950426,   67,    0
   274,   921,18950427,   71,    0
   274,   921,18950428,   74,    0
   274,   921,18950429,   24,    0
   274,   921,18950430,   79,    0
   274,   921,18950501,   61,    0
   274,   921,18950502,   29,    0
   274,   921,18950503,   29,    0
   274,   921,18950504,   61,    0
   274,   921,18950505,   29,    0
   274,   921,18950506,   84,    0
   274,   921,18950507,   75,    0
   274,   921,18950508,   58,    0
   274,   921,18950509,   54,    0
   274,   921,18950510,   56,    0
   274,   921,18950511,   56,    0
   274,   921,18950512,   92,    0
   274,   921,18950513,  131,    0
   274,   921,18950514,  122,    0
   274,   921,18950515,  108,    0
   274,   921,18950516,   76,    0
   274,   921,18950517,   40,    0
   274,   921,18950518,   51,    0
   274,   921,18950519,   83,    0
   274,   921,18950520,   64,    0
   274,   921,18950521,   75,    0
   274,   921,18950522,   38,    0
   274,   921,18950523,   81,    0
   274,   921,18950524,   90,    0
   274,   921,18950525,   61,    0
   274,   921,18950526,   96,    0
   274,   921,18950527,   69,    0
   274,   921,18950528,   96,    0
   274,   921,18950529,   51,    0
   274,   921,18950530,   89,    0
   274,   921,18950531,  153,    0
   274,   921,18950601,  109,    0
   274,   921,18950602,   61,    0
   274,   921,18950603,   68,    0
   274,   921,18950604,  124,    0
   274,   921,18950605,  115,    0
   274,   921,18950606,  103,    0
   274,   921,18950607,   89,    0
   274,   921,18950608,   75,    0
   274,   921,18950609,  108,    0
   274,   921,18950610,  129,    0
   274,   921,18950611,   79,    0
   274,   921,18950612,   74,    0
   274,   921,18950613,   57,    0
   274,   921,18950614,   79,    0
   274,   921,18950615,   33,    0
   274,   921,18950616,   62,    0
   274,   921,18950617,   67,    0
   274,   921,18950618,   86,    0
   274,   921,18950619,  106,    0
   274,   921,18950620,   71,    0
   274,   921,18950621,   82,    0
   274,   921,18950622,  146,    0
   274,   921,18950623,  124,    0
   274,   921,18950624,  157,    0
   274,   921,18950625,  107,    0
   274,   921,18950626,  141,    0
   274,   921,18950627,  139,    0
   274,   921,18950628,  103,    0
   274,   921,18950629,  133,    0
   274,   921,18950630,  110,    0
   274,   921,18950701,  135,    0
   274,   921,18950702,  119,    0
   274,   921,18950703,  118,    0
   274,   921,18950704,  119,    0
   274,   921,18950705,   96,    0
   274,   921,18950706,   98,    0
   274,   921,18950707,  109,    0
   274,   921,18950708,   99,    0
   274,   921,18950709,  139,    0
   274,   921,18950710,  144,    0
   274,   921,18950711,  104,    0
   274,   921,18950712,  121,    0
   274,   921,18950713,   82,    0
   274,   921,18950714,  129,    0
   274,   921,18950715,  101,    0
   274,   921,18950716,  112,    0
   274,   921,18950717,  118,    0
   274,   921,18950718,  141,    0
   274,   921,18950719,  125,    0
   274,   921,18950720,  121,    0
   274,   921,18950721,  122,    0
   274,   921,18950722,  111,    0
   274,   921,18950723,  117,    0
   274,   921,18950724,  126,    0
   274,   921,18950725,  169,    0
   274,   921,18950726,  166,    0
   274,   921,18950727,  151,    0
   274,   921,18950728,  123,    0
   274,   921,18950729,  128,    0
   274,   921,18950730,  108,    0
   274,   921,18950731,  123,    0
   274,   921,18950801,   73,    0
   274,   921,18950802,  129,    0
   274,   921,18950803,  117,    0
   274,   921,18950804,  101,    0
   274,   921,18950805,   84,    0
   274,   921,18950806,  129,    0
   274,   921,18950807,  115,    0
   274,   921,18950808,   79,    0
   274,   921,18950809,  132,    0
   274,   921,18950810,  126,    0
   274,   921,18950811,  134,    0
   274,   921,18950812,  110,    0
   274,   921,18950813,  112,    0
   274,   921,18950814,  113,    0
   274,   921,18950815,  105,    0
   274,   921,18950816,  152,    0
   274,   921,18950817,  155,    0
   274,   921,18950818,  100,    0
   274,   921,18950819,  113,    0
   274,   921,18950820,  145,    0
   274,   921,18950821,  136,    0
   274,   921,18950822,  177,    0
   274,   921,18950823,  148,    0
   274,   921,18950824,  113,    0
   274,   921,18950825,   67,    0
   274,   921,18950826,  134,    0
   274,   921,18950827,  144,    0
   274,   921,18950828,  117,    0
   274,   921,18950829,  136,    0
   274,   921,18950830,  148,    0
   274,   921,18950831,   99,    0
   274,   921,18950901,   62,    0
   274,   921,18950902,   97,    0
   274,   921,18950903,   93,    0
   274,   921,18950904,  136,    0
   274,   921,18950905,  105,    0
   274,   921,18950906,  162,    0
   274,   921,18950907,  163,    0
   274,   921,18950908,  119,    0
   274,   921,18950909,  109,    0
   274,   921,18950910,  143,    0
   274,   921,18950911,  123,    0
   274,   921,18950912,  106,    0
   274,   921,18950913,   94,    0
   274,   921,18950914,   52,    0
   274,   921,18950915,   72,    0
   274,   921,18950916,   82,    0
   274,   921,18950917,   94,    0
   274,   921,18950918,  113,    0
   274,   921,18950919,   95,    0
   274,   921,18950920,   32,    0
   274,   921,18950921,   34,    0
   274,   921,18950922,   23,    0
   274,   921,18950923,   28,    0
   274,   921,18950924,  106,    0
   274,   921,18950925,  144,    0
   274,   921,18950926,  126,    0
   274,   921,18950927,  125,    0
   274,   921,18950928,  115,    0
   274,   921,18950929,  101,    0
   274,   921,18950930,  118,    0
   274,   921,18951001,  106,    0
   274,   921,18951002,   66,    0
   274,   921,18951003,   41,    0
   274,   921,18951004,   66,    0
   274,   921,18951005,   41,    0
   274,   921,18951006,  104,    0
   274,   921,18951007,   59,    0
   274,   921,18951008,   95,    0
   274,   921,18951009,   87,    0
   274,   921,18951010,   64,    0
   274,   921,18951011,   35,    0
   274,   921,18951012,   94,    0
   274,   921,18951013,   82,    0
   274,   921,18951014,   89,    0
   274,   921,18951015,   66,    0
   274,   921,18951016,   44,    0
   274,   921,18951017,    2,    0
   274,   921,18951018,  -14,    0
   274,   921,18951019,   17,    0
   274,   921,18951020,   74,    0
   274,   921,18951021,   49,    0
   274,   921,18951022,   35,    0
   274,   921,18951023,   11,    0
   274,   921,18951024,  -33,    0
   274,   921,18951025,   -9,    0
   274,   921,18951026,  -38,    0
   274,   921,18951027,  -16,    0
   274,   921,18951028,  -32,    0
   274,   921,18951029,  -11,    0
   274,   921,18951030,  -15,    0
   274,   921,18951031,   34,    0
   274,   921,18951101,   69,    0
   274,   921,18951102,   37,    0
   274,   921,18951103,   17,    0
   274,   921,18951104,   62,    0
   274,   921,18951105,   50,    0
   274,   921,18951106,  106,    0
   274,   921,18951107,   96,    0
